name,state
"Masies de Roda, Les",Barcelona
"Masies de Voltregà, Les",Barcelona
"Masnou, El",Barcelona
Masquefa,Barcelona
Matadepera,Barcelona
Mataró,Barcelona
Mediona,Barcelona
Moià,Barcelona
Molins de Rei,Barcelona
Mollet del Vallès,Barcelona
Monistrol de Calders,Barcelona
Monistrol de Montserrat,Barcelona
Montcada i Reixac,Barcelona
Montclar,Barcelona
Montesquiu,Barcelona
Montgat,Barcelona
Montmajor,Barcelona
Montmaneu,Barcelona
Montmeló,Barcelona
Montornès del Vallès,Barcelona
Montseny,Barcelona
Muntanyola,Barcelona
Mura,Barcelona
Navarcles,Barcelona
Navàs,Barcelona
"Nou de Berguedà, La",Barcelona
Òdena,Barcelona
Olèrdola,Barcelona
Olesa de Bonesvalls,Barcelona
Olesa de Montserrat,Barcelona
Olivella,Barcelona
Olost,Barcelona
Olvan,Barcelona
Orís,Barcelona
Oristà,Barcelona
Orpí,Barcelona
Òrrius,Barcelona
Pacs del Penedès,Barcelona
Palafolls,Barcelona
Palau-solità i Plegamans,Barcelona
Pallejà,Barcelona
"Palma de Cervelló, La",Barcelona
"Papiol, El",Barcelona
Parets del Vallès,Barcelona
Perafita,Barcelona
Piera,Barcelona
Pineda de Mar,Barcelona
"Pla del Penedès, El",Barcelona
"Pobla de Claramunt, La",Barcelona
"Pobla de Lillet, La",Barcelona
Polinyà,Barcelona
"Pont de Vilomara i Rocafort, El",Barcelona
Pontons,Barcelona
"Prat de Llobregat, El",Barcelona
Prats de Lluçanès,Barcelona
"Prats de Rei, Els",Barcelona
Premià de Dalt,Barcelona
Premià de Mar,Barcelona
Puigdàlber,Barcelona
Puig-reig,Barcelona
Pujalt,Barcelona
"Quar, La",Barcelona
Rajadell,Barcelona
Rellinars,Barcelona
Ripollet,Barcelona
"Roca del Vallès, La",Barcelona
Roda de Ter,Barcelona
Rubí,Barcelona
Rubió,Barcelona
Rupit i Pruit,Barcelona
Sabadell,Barcelona
Sagàs,Barcelona
Saldes,Barcelona
Sallent,Barcelona
Sant Adrià de Besòs,Barcelona
Sant Agustí de Lluçanès,Barcelona
Sant Andreu de la Barca,Barcelona
Sant Andreu de Llavaneres,Barcelona
Sant Antoni de Vilamajor,Barcelona
Sant Bartomeu del Grau,Barcelona
Sant Boi de Llobregat,Barcelona
Sant Boi de Lluçanès,Barcelona
Sant Cebrià de Vallalta,Barcelona
Sant Celoni,Barcelona
Sant Climent de Llobregat,Barcelona
Sant Cugat del Vallès,Barcelona
Sant Cugat Sesgarrigues,Barcelona
Sant Esteve de Palautordera,Barcelona
Sant Esteve Sesrovires,Barcelona
Sant Feliu de Codines,Barcelona
Sant Feliu de Llobregat,Barcelona
Sant Feliu Sasserra,Barcelona
Sant Fost de Campsentelles,Barcelona
Sant Fruitós de Bages,Barcelona
Sant Hipòlit de Voltregà,Barcelona
Sant Iscle de Vallalta,Barcelona
Sant Jaume de Frontanyà,Barcelona
Sant Joan de Vilatorrada,Barcelona
Sant Joan Despí,Barcelona
Sant Julià de Cerdanyola,Barcelona
Sant Julià de Vilatorta,Barcelona
Sant Just Desvern,Barcelona
Sant Llorenç d'Hortons,Barcelona
Sant Llorenç Savall,Barcelona
Sant Martí d'Albars,Barcelona
Sant Martí de Centelles,Barcelona
Sant Martí de Tous,Barcelona
Sant Martí Sarroca,Barcelona
Sant Martí Sesgueioles,Barcelona
Sant Mateu de Bages,Barcelona
Sant Pere de Ribes,Barcelona
Sant Pere de Riudebitlles,Barcelona
Sant Pere de Torelló,Barcelona
Sant Pere de Vilamajor,Barcelona
Sant Pere Sallavinera,Barcelona
Sant Pol de Mar,Barcelona
Sant Quintí de Mediona,Barcelona
Sant Quirze de Besora,Barcelona
Sant Quirze del Vallès,Barcelona
Sant Quirze Safaja,Barcelona
Sant Sadurní d'Anoia,Barcelona
Sant Sadurní d'Osormort,Barcelona
Sant Salvador de Guardiola,Barcelona
Sant Vicenç de Castellet,Barcelona
Sant Vicenç de Montalt,Barcelona
Sant Vicenç de Torelló,Barcelona
Sant Vicenç dels Horts,Barcelona
Santa Cecília de Voltregà,Barcelona
Santa Coloma de Cervelló,Barcelona
Santa Coloma de Gramenet,Barcelona
Santa Eugènia de Berga,Barcelona
Santa Eulàlia de Riuprimer,Barcelona
Santa Eulàlia de Ronçana,Barcelona
Santa Fe del Penedès,Barcelona
Santa Margarida de Montbui,Barcelona
Santa Margarida i els Monjos,Barcelona
Santa Maria de Besora,Barcelona
Santa Maria de Corcó,Barcelona
Santa Maria de Martorelles,Barcelona
Santa Maria de Merlès,Barcelona
Santa Maria de Miralles,Barcelona
Santa Maria de Palautordera,Barcelona
Santa Maria d'Oló,Barcelona
Santa Perpètua de Mogoda,Barcelona
Santa Susanna,Barcelona
Santpedor,Barcelona
Sentmenat,Barcelona
Seva,Barcelona
Sitges,Barcelona
Sobremunt,Barcelona
Sora,Barcelona
Subirats,Barcelona
Súria,Barcelona
Tagamanent,Barcelona
Talamanca,Barcelona
Taradell,Barcelona
Tavèrnoles,Barcelona
Tavertet,Barcelona
Teià,Barcelona
Terrassa,Barcelona
Tiana,Barcelona
Tona,Barcelona
Tordera,Barcelona
Torelló,Barcelona
"Torre de Claramunt, La",Barcelona
Torrelavit,Barcelona
Torrelles de Foix,Barcelona
Torrelles de Llobregat,Barcelona
Ullastrell,Barcelona
Vacarisses,Barcelona
Vallbona d'Anoia,Barcelona
Vallcebre,Barcelona
Vallgorguina,Barcelona
Vallirana,Barcelona
Vallromanes,Barcelona
Veciana,Barcelona
Vic,Barcelona
Vilada,Barcelona
Viladecans,Barcelona
Viladecavalls,Barcelona
Vilafranca del Penedès,Barcelona
Vilalba Sasserra,Barcelona
Vilanova de Sau,Barcelona
Vilanova del Camí,Barcelona
Vilanova del Vallès,Barcelona
Vilanova i la Geltrú,Barcelona
Vilassar de Dalt,Barcelona
Vilassar de Mar,Barcelona
Vilobí del Penedès,Barcelona
Viver i Serrateix,Barcelona
Abajas,Burgos
Adrada de Haza,Burgos
Aguas Cándidas,Burgos
Aguilar de Bureba,Burgos
Albillos,Burgos
Alcocero de Mola,Burgos
Alfoz de Bricia,Burgos
Alfoz de Quintanadueñas,Burgos
Alfoz de Santa Gadea,Burgos
Altable,Burgos
"Altos, Los",Burgos
Ameyugo,Burgos
Anguix,Burgos
Aranda de Duero,Burgos
Arandilla,Burgos
Arauzo de Miel,Burgos
Arauzo de Salce,Burgos
Arauzo de Torre,Burgos
Arcos,Burgos
Arenillas de Riopisuerga,Burgos
Arija,Burgos
Arlanzón,Burgos
Arraya de Oca,Burgos
Atapuerca,Burgos
"Ausines, Los",Burgos
Avellanosa de Muñó,Burgos
Bahabón de Esgueva,Burgos
"Balbases, Los",Burgos
Baños de Valdearados,Burgos
Bañuelos de Bureba,Burgos
Barbadillo de Herreros,Burgos
Barbadillo del Mercado,Burgos
Barbadillo del Pez,Burgos
Barrio de Muñó,Burgos
"Barrios de Bureba, Los",Burgos
Barrios de Colina,Burgos
Basconcillos del Tozo,Burgos
Bascuñana,Burgos
Belbimbre,Burgos
Belorado,Burgos
Berberana,Burgos
Berlangas de Roa,Burgos
Berzosa de Bureba,Burgos
Bozoó,Burgos
Brazacorta,Burgos
Briviesca,Burgos
Bugedo,Burgos
Buniel,Burgos
Burgos,Burgos
Busto de Bureba,Burgos
Cabañes de Esgueva,Burgos
Cabezón de la Sierra,Burgos
Caleruega,Burgos
Campillo de Aranda,Burgos
Campolara,Burgos
Canicosa de la Sierra,Burgos
Cantabrana,Burgos
Carazo,Burgos
Carcedo de Bureba,Burgos
Carcedo de Burgos,Burgos
Cardeñadijo,Burgos
Cardeñajimeno,Burgos
Cardeñuela Riopico,Burgos
Carrias,Burgos
Cascajares de Bureba,Burgos
Cascajares de la Sierra,Burgos
Castellanos de Castro,Burgos
Castil de Peones,Burgos
Castildelgado,Burgos
Castrillo de la Reina,Burgos
Castrillo de la Vega,Burgos
Castrillo de Riopisuerga,Burgos
Castrillo del Val,Burgos
Castrillo Matajudíos,Burgos
Castrojeriz,Burgos
Cavia,Burgos
Cayuela,Burgos
Cebrecos,Burgos
Celada del Camino,Burgos
Cerezo de Río Tirón,Burgos
Cerratón de Juarros,Burgos
Ciadoncha,Burgos
Cillaperlata,Burgos
Cilleruelo de Abajo,Burgos
Cilleruelo de Arriba,Burgos
Ciruelos de Cervera,Burgos
Cogollos,Burgos
Condado de Treviño,Burgos
Contreras,Burgos
Coruña del Conde,Burgos
Covarrubias,Burgos
Cubillo del Campo,Burgos
Cubo de Bureba,Burgos
"Cueva de Roa, La",Burgos
Cuevas de San Clemente,Burgos
Encío,Burgos
Espinosa de Cervera,Burgos
Espinosa de los Monteros,Burgos
Espinosa del Camino,Burgos
Estépar,Burgos
Fontioso,Burgos
Frandovínez,Burgos
Fresneda de la Sierra Tirón,Burgos
Fresneña,Burgos
Fresnillo de las Dueñas,Burgos
Fresno de Río Tirón,Burgos
Fresno de Rodilla,Burgos
Frías,Burgos
Fuentebureba,Burgos
Fuentecén,Burgos
Fuentelcésped,Burgos
Fuentelisendo,Burgos
Fuentemolinos,Burgos
Fuentenebro,Burgos
Fuentespina,Burgos
Galbarros,Burgos
"Gallega, La",Burgos
Grijalba,Burgos
Grisaleña,Burgos
Gumiel de Izán,Burgos
Gumiel de Mercado,Burgos
Hacinas,Burgos
Haza,Burgos
Hontanas,Burgos
Hontangas,Burgos
Hontoria de la Cantera,Burgos
Hontoria de Valdearados,Burgos
Hontoria del Pinar,Burgos
"Hormazas, Las",Burgos
Hornillos del Camino,Burgos
"Horra, La",Burgos
Hortigüela,Burgos
Hoyales de Roa,Burgos
Huérmeces,Burgos
Huerta de Arriba,Burgos
Huerta de Rey,Burgos
Humada,Burgos
Hurones,Burgos
Ibeas de Juarros,Burgos
Ibrillos,Burgos
Iglesiarrubia,Burgos
Iglesias,Burgos
Isar,Burgos
Itero del Castillo,Burgos
Jaramillo de la Fuente,Burgos
Jaramillo Quemado,Burgos
Junta de Traslaloma,Burgos
Junta de Villalba de Losa,Burgos
Jurisdicción de Lara,Burgos
Jurisdicción de San Zadornil,Burgos
Lerma,Burgos
Llano de Bureba,Burgos
Madrigal del Monte,Burgos
Madrigalejo del Monte,Burgos
Mahamud,Burgos
Mambrilla de Castrejón,Burgos
Mambrillas de Lara,Burgos
Mamolar,Burgos
Manciles,Burgos
Mazuela,Burgos
Mecerreyes,Burgos
Medina de Pomar,Burgos
Melgar de Fernamental,Burgos
Merindad de Cuesta-Urria,Burgos
Merindad de Montija,Burgos
Merindad de Río Ubierna,Burgos
Merindad de Sotoscueva,Burgos
Merindad de Valdeporres,Burgos
Merindad de Valdivielso,Burgos
Milagros,Burgos
Miranda de Ebro,Burgos
Miraveche,Burgos
Modúbar de la Emparedada,Burgos
Monasterio de la Sierra,Burgos
Monasterio de Rodilla,Burgos
Moncalvillo,Burgos
Monterrubio de la Demanda,Burgos
Montorio,Burgos
Moradillo de Roa,Burgos
Nava de Roa,Burgos
Navas de Bureba,Burgos
Nebreda,Burgos
Neila,Burgos
Olmedillo de Roa,Burgos
Olmillos de Muñó,Burgos
Oña,Burgos
Oquillas,Burgos
Orbaneja Riopico,Burgos
Padilla de Abajo,Burgos
Padilla de Arriba,Burgos
Padrones de Bureba,Burgos
Palacios de la Sierra,Burgos
Palacios de Riopisuerga,Burgos
Palazuelos de la Sierra,Burgos
Palazuelos de Muñó,Burgos
Pampliega,Burgos
Pancorbo,Burgos
Pardilla,Burgos
Partido de la Sierra en Tobalina,Burgos
Pedrosa de Duero,Burgos
Pedrosa de Río Úrbel,Burgos
Pedrosa del Páramo,Burgos
Pedrosa del Príncipe,Burgos
Peñaranda de Duero,Burgos
Peral de Arlanza,Burgos
Piérnigas,Burgos
Pineda de la Sierra,Burgos
Pineda Trasmonte,Burgos
Pinilla de los Barruecos,Burgos
Pinilla de los Moros,Burgos
Pinilla Trasmonte,Burgos
Poza de la Sal,Burgos
Prádanos de Bureba,Burgos
Pradoluengo,Burgos
Presencio,Burgos
"Puebla de Arganzón, La",Burgos
Puentedura,Burgos
Quemada,Burgos
Quintana del Pidio,Burgos
Quintanabureba,Burgos
Quintanaélez,Burgos
Quintanaortuño,Burgos
Quintanapalla,Burgos
Quintanar de la Sierra,Burgos
Quintanavides,Burgos
Quintanilla de la Mata,Burgos
Quintanilla del Agua y Tordueles,Burgos
Quintanilla del Coco,Burgos
Quintanilla San García,Burgos
Quintanilla Vivar,Burgos
"Quintanillas, Las",Burgos
Rabanera del Pinar,Burgos
Rábanos,Burgos
Rabé de las Calzadas,Burgos
Rebolledo de la Torre,Burgos
Redecilla del Camino,Burgos
Redecilla del Campo,Burgos
Regumiel de la Sierra,Burgos
Reinoso,Burgos
Retuerta,Burgos
Revilla del Campo,Burgos
Revilla Vallejera,Burgos
"Revilla y Ahedo, La",Burgos
Revillarruz,Burgos
Rezmondo,Burgos
Riocavado de la Sierra,Burgos
Roa,Burgos
Rojas,Burgos
Royuela de Río Franco,Burgos
Rubena,Burgos
Rublacedo de Abajo,Burgos
Rucandio,Burgos
Salas de Bureba,Burgos
Salas de los Infantes,Burgos
Saldaña de Burgos,Burgos
Salinillas de Bureba,Burgos
San Adrián de Juarros,Burgos
San Juan del Monte,Burgos
San Mamés de Burgos,Burgos
San Martín de Rubiales,Burgos
San Millán de Lara,Burgos
San Vicente del Valle,Burgos
Santa Cecilia,Burgos
Santa Cruz de la Salceda,Burgos
Santa Cruz del Valle Urbión,Burgos
Santa Gadea del Cid,Burgos
Santa Inés,Burgos
Santa María del Campo,Burgos
Santa María del Invierno,Burgos
Santa María del Mercadillo,Burgos
Santa María Rivarredonda,Burgos
Santa Olalla de Bureba,Burgos
Santibáñez de Esgueva,Burgos
Santibáñez del Val,Burgos
Santo Domingo de Silos,Burgos
Sargentes de la Lora,Burgos
Sarracín,Burgos
Sasamón,Burgos
"Sequera de Haza, La",Burgos
Solarana,Burgos
Sordillos,Burgos
Sotillo de la Ribera,Burgos
Sotragero,Burgos
Sotresgudo,Burgos
Susinos del Páramo,Burgos
Tamarón,Burgos
Tardajos,Burgos
Tejada,Burgos
Terradillos de Esgueva,Burgos
Tinieblas de la Sierra,Burgos
Tobar,Burgos
Tordómar,Burgos
Torrecilla del Monte,Burgos
Torregalindo,Burgos
Torrelara,Burgos
Torrepadre,Burgos
Torresandino,Burgos
Tórtoles de Esgueva,Burgos
Tosantos,Burgos
Trespaderne,Burgos
Tubilla del Agua,Burgos
Tubilla del Lago,Burgos
Úrbel del Castillo,Burgos
Vadocondes,Burgos
Valdeande,Burgos
Valdezate,Burgos
Valdorros,Burgos
Vallarta de Bureba,Burgos
Valle de las Navas,Burgos
Valle de Losa,Burgos
Valle de Manzanedo,Burgos
Valle de Mena,Burgos
Valle de Oca,Burgos
Valle de Santibáñez,Burgos
Valle de Sedano,Burgos
Valle de Tobalina,Burgos
Valle de Valdebezana,Burgos
Valle de Valdelaguna,Burgos
Valle de Valdelucio,Burgos
Valle de Zamanzas,Burgos
Vallejera,Burgos
Valles de Palenzuela,Burgos
Valluércanes,Burgos
Valmala,Burgos
"Vid de Bureba, La",Burgos
"Vid y Barrios, La",Burgos
Vileña,Burgos
Villadiego,Burgos
Villaescusa de Roa,Burgos
Villaescusa la Sombría,Burgos
Villaespasa,Burgos
Villafranca Montes de Oca,Burgos
Villafruela,Burgos
Villagalijo,Burgos
Villagonzalo Pedernales,Burgos
Villahoz,Burgos
Villalba de Duero,Burgos
Villalbilla de Burgos,Burgos
Villalbilla de Gumiel,Burgos
Villaldemiro,Burgos
Villalmanzo,Burgos
Villamayor de los Montes,Burgos
Villamayor de Treviño,Burgos
Villambistia,Burgos
Villamedianilla,Burgos
Villamiel de la Sierra,Burgos
Villangómez,Burgos
Villanueva de Argaño,Burgos
Villanueva de Carazo,Burgos
Villanueva de Gumiel,Burgos
Villanueva de Teba,Burgos
Villaquirán de la Puebla,Burgos
Villaquirán de los Infantes,Burgos
Villarcayo de Merindad de Castilla la Vieja,Burgos
Villariezo,Burgos
Villasandino,Burgos
Villasur de Herreros,Burgos
Villatuelda,Burgos
Villaverde del Monte,Burgos
Villaverde-Mogina,Burgos
Villayerno Morquillas,Burgos
Villazopeque,Burgos
Villegas,Burgos
Villoruebo,Burgos
Viloria de Rioja,Burgos
Vilviestre del Pinar,Burgos
Vizcaínos,Burgos
Zael,Burgos
Zarzosa de Río Pisuerga,Burgos
Zazuar,Burgos
Zuñeda,Burgos
Abadía,Cáceres
Abertura,Cáceres
Acebo,Cáceres
Acehúche,Cáceres
Aceituna,Cáceres
Ahigal,Cáceres
Alagón del Río,Cáceres
Albalá,Cáceres
Alcántara,Cáceres
Alcollarín,Cáceres
Alcuéscar,Cáceres
Aldea del Cano,Cáceres
"Aldea del Obispo, La",Cáceres
Aldeacentenera,Cáceres
Aldeanueva de la Vera,Cáceres
Aldeanueva del Camino,Cáceres
Aldehuela de Jerte,Cáceres
Alía,Cáceres
Aliseda,Cáceres
Almaraz,Cáceres
Almoharín,Cáceres
Arroyo de la Luz,Cáceres
Arroyomolinos,Cáceres
Arroyomolinos de la Vera,Cáceres
Baños de Montemayor,Cáceres
Barrado,Cáceres
Belvís de Monroy,Cáceres
Benquerencia,Cáceres
Berrocalejo,Cáceres
Berzocana,Cáceres
Bohonal de Ibor,Cáceres
Botija,Cáceres
Brozas,Cáceres
Cabañas del Castillo,Cáceres
Cabezabellosa,Cáceres
Cabezuela del Valle,Cáceres
Cabrero,Cáceres
Cáceres,Cáceres
Cachorrilla,Cáceres
Cadalso,Cáceres
Calzadilla,Cáceres
Caminomorisco,Cáceres
Campillo de Deleitosa,Cáceres
Campo Lugar,Cáceres
Cañamero,Cáceres
Cañaveral,Cáceres
Carbajo,Cáceres
Carcaboso,Cáceres
Carrascalejo,Cáceres
Casar de Cáceres,Cáceres
Casar de Palomero,Cáceres
Casares de las Hurdes,Cáceres
Casas de Don Antonio,Cáceres
Casas de Don Gómez,Cáceres
Casas de Millán,Cáceres
Casas de Miravete,Cáceres
Casas del Castañar,Cáceres
Casas del Monte,Cáceres
Casatejada,Cáceres
Casillas de Coria,Cáceres
Castañar de Ibor,Cáceres
Ceclavín,Cáceres
Cedillo,Cáceres
Cerezo,Cáceres
Cilleros,Cáceres
Collado,Cáceres
Conquista de la Sierra,Cáceres
Coria,Cáceres
Cuacos de Yuste,Cáceres
"Cumbre, La",Cáceres
Deleitosa,Cáceres
Descargamaría,Cáceres
Eljas,Cáceres
Escurial,Cáceres
Fresnedoso de Ibor,Cáceres
Galisteo,Cáceres
Garciaz,Cáceres
Garganta la Olla,Cáceres
"Garganta, La",Cáceres
Gargantilla,Cáceres
Gargüera,Cáceres
Garrovillas de Alconétar,Cáceres
Garvín,Cáceres
Gata,Cáceres
"Gordo, El",Cáceres
"Granja, La",Cáceres
Guadalupe,Cáceres
Guijo de Coria,Cáceres
Guijo de Galisteo,Cáceres
Guijo de Granadilla,Cáceres
Guijo de Santa Bárbara,Cáceres
Herguijuela,Cáceres
Hernán-Pérez,Cáceres
Herrera de Alcántara,Cáceres
Herreruela,Cáceres
Hervás,Cáceres
Higuera,Cáceres
Hinojal,Cáceres
Holguera,Cáceres
Hoyos,Cáceres
Huélaga,Cáceres
Ibahernando,Cáceres
Jaraicejo,Cáceres
Jaraíz de la Vera,Cáceres
Jarandilla de la Vera,Cáceres
Jarilla,Cáceres
Jerte,Cáceres
Ladrillar,Cáceres
Logrosán,Cáceres
Losar de la Vera,Cáceres
Madrigal de la Vera,Cáceres
Madrigalejo,Cáceres
Madroñera,Cáceres
Majadas,Cáceres
Malpartida de Cáceres,Cáceres
Malpartida de Plasencia,Cáceres
Marchagaz,Cáceres
Mata de Alcántara,Cáceres
Membrío,Cáceres
Mesas de Ibor,Cáceres
Miajadas,Cáceres
Millanes,Cáceres
Mirabel,Cáceres
Mohedas de Granadilla,Cáceres
Monroy,Cáceres
Montánchez,Cáceres
Montehermoso,Cáceres
Moraleja,Cáceres
Morcillo,Cáceres
Navaconcejo,Cáceres
Navalmoral de la Mata,Cáceres
Navalvillar de Ibor,Cáceres
Navas del Madroño,Cáceres
Navezuelas,Cáceres
Nuñomoral,Cáceres
Oliva de Plasencia,Cáceres
Palomero,Cáceres
Pasarón de la Vera,Cáceres
Pedroso de Acim,Cáceres
Peraleda de la Mata,Cáceres
Peraleda de San Román,Cáceres
Perales del Puerto,Cáceres
Pescueza,Cáceres
"Pesga, La",Cáceres
Piedras Albas,Cáceres
Pinofranqueado,Cáceres
Piornal,Cáceres
Plasencia,Cáceres
Plasenzuela,Cáceres
Portaje,Cáceres
Portezuelo,Cáceres
Pozuelo de Zarzón,Cáceres
Puerto de Santa Cruz,Cáceres
Rebollar,Cáceres
Riolobos,Cáceres
Robledillo de Gata,Cáceres
Robledillo de la Vera,Cáceres
Robledillo de Trujillo,Cáceres
Robledollano,Cáceres
Romangordo,Cáceres
Rosalejo,Cáceres
Ruanes,Cáceres
Salorino,Cáceres
Salvatierra de Santiago,Cáceres
San Martín de Trevejo,Cáceres
Santa Ana,Cáceres
Santa Cruz de la Sierra,Cáceres
Santa Cruz de Paniagua,Cáceres
Santa Marta de Magasca,Cáceres
Santiago de Alcántara,Cáceres
Santiago del Campo,Cáceres
Santibáñez el Alto,Cáceres
Santibáñez el Bajo,Cáceres
Saucedilla,Cáceres
Segura de Toro,Cáceres
Serradilla,Cáceres
Serrejón,Cáceres
Sierra de Fuentes,Cáceres
Talaván,Cáceres
Talaveruela de la Vera,Cáceres
Talayuela,Cáceres
Tejeda de Tiétar,Cáceres
Toril,Cáceres
Tornavacas,Cáceres
"Torno, El",Cáceres
Torre de Don Miguel,Cáceres
Torre de Santa María,Cáceres
Torrecilla de los Ángeles,Cáceres
Torrecillas de la Tiesa,Cáceres
Torrejón el Rubio,Cáceres
Torrejoncillo,Cáceres
Torremenga,Cáceres
Torremocha,Cáceres
Torreorgaz,Cáceres
Torrequemada,Cáceres
Trujillo,Cáceres
Valdastillas,Cáceres
Valdecañas de Tajo,Cáceres
Valdefuentes,Cáceres
Valdehúncar,Cáceres
Valdelacasa de Tajo,Cáceres
Valdemorales,Cáceres
Valdeobispo,Cáceres
Valencia de Alcántara,Cáceres
Valverde de la Vera,Cáceres
Valverde del Fresno,Cáceres
Vegaviana,Cáceres
Viandar de la Vera,Cáceres
Villa del Campo,Cáceres
Villa del Rey,Cáceres
Villamesías,Cáceres
Villamiel,Cáceres
Villanueva de la Sierra,Cáceres
Villanueva de la Vera,Cáceres
Villar de Plasencia,Cáceres
Villar del Pedroso,Cáceres
Villasbuenas de Gata,Cáceres
Zarza de Granadilla,Cáceres
Zarza de Montánchez,Cáceres
Zarza la Mayor,Cáceres
Zorita,Cáceres
Alcalá de los Gazules,Cádiz
Alcalá del Valle,Cádiz
Algar,Cádiz
Algeciras,Cádiz
Algodonales,Cádiz
Arcos de la Frontera,Cádiz
Barbate,Cádiz
"Barrios, Los",Cádiz
Benalup-Casas Viejas,Cádiz
Benaocaz,Cádiz
Bornos,Cádiz
"Bosque, El",Cádiz
Cádiz,Cádiz
Castellar de la Frontera,Cádiz
Chiclana de la Frontera,Cádiz
Chipiona,Cádiz
Conil de la Frontera,Cádiz
Espera,Cádiz
"Gastor, El",Cádiz
Grazalema,Cádiz
Jerez de la Frontera,Cádiz
Jimena de la Frontera,Cádiz
"Línea de la Concepción, La",Cádiz
Medina-Sidonia,Cádiz
Olvera,Cádiz
Paterna de Rivera,Cádiz
Prado del Rey,Cádiz
"Puerto de Santa María, El",Cádiz
Puerto Real,Cádiz
Puerto Serrano,Cádiz
Rota,Cádiz
San Fernando,Cádiz
San José del Valle,Cádiz
San Roque,Cádiz
Sanlúcar de Barrameda,Cádiz
Setenil de las Bodegas,Cádiz
Tarifa,Cádiz
